GeoFIPS,GeoName,year,metric,value,Unit
19031,"Cedar, IA",2024,county_real_gdp_all_industry,606436,Thousands of chained 2017 dollars
19033,"Cerro Gordo, IA",2020,county_real_gdp_all_industry,2432884,Thousands of chained 2017 dollars
19033,"Cerro Gordo, IA",2021,county_real_gdp_all_industry,2625338,Thousands of chained 2017 dollars
19033,"Cerro Gordo, IA",2022,county_real_gdp_all_industry,2673163,Thousands of chained 2017 dollars
19033,"Cerro Gordo, IA",2023,county_real_gdp_all_industry,2833058,Thousands of chained 2017 dollars
19033,"Cerro Gordo, IA",2024,county_real_gdp_all_industry,2890284,Thousands of chained 2017 dollars
19035,"Cherokee, IA",2020,county_real_gdp_all_industry,628398,Thousands of chained 2017 dollars
19035,"Cherokee, IA",2021,county_real_gdp_all_industry,733317,Thousands of chained 2017 dollars
19035,"Cherokee, IA",2022,county_real_gdp_all_industry,787059,Thousands of chained 2017 dollars
19035,"Cherokee, IA",2023,county_real_gdp_all_industry,782684,Thousands of chained 2017 dollars
19035,"Cherokee, IA",2024,county_real_gdp_all_industry,843091,Thousands of chained 2017 dollars
19037,"Chickasaw, IA",2020,county_real_gdp_all_industry,600527,Thousands of chained 2017 dollars
19037,"Chickasaw, IA",2021,county_real_gdp_all_industry,730694,Thousands of chained 2017 dollars
19037,"Chickasaw, IA",2022,county_real_gdp_all_industry,776695,Thousands of chained 2017 dollars
19037,"Chickasaw, IA",2023,county_real_gdp_all_industry,803433,Thousands of chained 2017 dollars
19037,"Chickasaw, IA",2024,county_real_gdp_all_industry,850368,Thousands of chained 2017 dollars
19039,"Clarke, IA",2020,county_real_gdp_all_industry,396719,Thousands of chained 2017 dollars
19039,"Clarke, IA",2021,county_real_gdp_all_industry,430871,Thousands of chained 2017 dollars
19039,"Clarke, IA",2022,county_real_gdp_all_industry,483308,Thousands of chained 2017 dollars
19039,"Clarke, IA",2023,county_real_gdp_all_industry,461356,Thousands of chained 2017 dollars
19039,"Clarke, IA",2024,county_real_gdp_all_industry,500842,Thousands of chained 2017 dollars
19041,"Clay, IA",2020,county_real_gdp_all_industry,1011035,Thousands of chained 2017 dollars
19041,"Clay, IA",2021,county_real_gdp_all_industry,1046618,Thousands of chained 2017 dollars
19041,"Clay, IA",2022,county_real_gdp_all_industry,1091028,Thousands of chained 2017 dollars
19041,"Clay, IA",2023,county_real_gdp_all_industry,1098874,Thousands of chained 2017 dollars
19041,"Clay, IA",2024,county_real_gdp_all_industry,1179968,Thousands of chained 2017 dollars
19043,"Clayton, IA",2020,county_real_gdp_all_industry,814823,Thousands of chained 2017 dollars
19043,"Clayton, IA",2021,county_real_gdp_all_industry,863991,Thousands of chained 2017 dollars
19043,"Clayton, IA",2022,county_real_gdp_all_industry,870301,Thousands of chained 2017 dollars
19043,"Clayton, IA",2023,county_real_gdp_all_industry,849453,Thousands of chained 2017 dollars
19043,"Clayton, IA",2024,county_real_gdp_all_industry,870450,Thousands of chained 2017 dollars
19045,"Clinton, IA",2020,county_real_gdp_all_industry,2184145,Thousands of chained 2017 dollars
19045,"Clinton, IA",2021,county_real_gdp_all_industry,2389718,Thousands of chained 2017 dollars
19045,"Clinton, IA",2022,county_real_gdp_all_industry,2324697,Thousands of chained 2017 dollars
19045,"Clinton, IA",2023,county_real_gdp_all_industry,2268439,Thousands of chained 2017 dollars
19045,"Clinton, IA",2024,county_real_gdp_all_industry,2284327,Thousands of chained 2017 dollars
19047,"Crawford, IA",2020,county_real_gdp_all_industry,720038,Thousands of chained 2017 dollars
19047,"Crawford, IA",2021,county_real_gdp_all_industry,819286,Thousands of chained 2017 dollars
19047,"Crawford, IA",2022,county_real_gdp_all_industry,809701,Thousands of chained 2017 dollars
19047,"Crawford, IA",2023,county_real_gdp_all_industry,834553,Thousands of chained 2017 dollars
19047,"Crawford, IA",2024,county_real_gdp_all_industry,859893,Thousands of chained 2017 dollars
19049,"Dallas, IA",2020,county_real_gdp_all_industry,6514851,Thousands of chained 2017 dollars
19049,"Dallas, IA",2021,county_real_gdp_all_industry,7071880,Thousands of chained 2017 dollars
19049,"Dallas, IA",2022,county_real_gdp_all_industry,7784145,Thousands of chained 2017 dollars
19049,"Dallas, IA",2023,county_real_gdp_all_industry,8239465,Thousands of chained 2017 dollars
19049,"Dallas, IA",2024,county_real_gdp_all_industry,8550013,Thousands of chained 2017 dollars
19051,"Davis, IA",2020,county_real_gdp_all_industry,249638,Thousands of chained 2017 dollars
19051,"Davis, IA",2021,county_real_gdp_all_industry,282791,Thousands of chained 2017 dollars
19051,"Davis, IA",2022,county_real_gdp_all_industry,307240,Thousands of chained 2017 dollars
19051,"Davis, IA",2023,county_real_gdp_all_industry,298564,Thousands of chained 2017 dollars
19051,"Davis, IA",2024,county_real_gdp_all_industry,306801,Thousands of chained 2017 dollars
19053,"Decatur, IA",2020,county_real_gdp_all_industry,206261,Thousands of chained 2017 dollars
19053,"Decatur, IA",2021,county_real_gdp_all_industry,234063,Thousands of chained 2017 dollars
19053,"Decatur, IA",2022,county_real_gdp_all_industry,235344,Thousands of chained 2017 dollars
19053,"Decatur, IA",2023,county_real_gdp_all_industry,214533,Thousands of chained 2017 dollars
19053,"Decatur, IA",2024,county_real_gdp_all_industry,216787,Thousands of chained 2017 dollars
19055,"Delaware, IA",2020,county_real_gdp_all_industry,884530,Thousands of chained 2017 dollars
19055,"Delaware, IA",2021,county_real_gdp_all_industry,908027,Thousands of chained 2017 dollars
19055,"Delaware, IA",2022,county_real_gdp_all_industry,944578,Thousands of chained 2017 dollars
19055,"Delaware, IA",2023,county_real_gdp_all_industry,922127,Thousands of chained 2017 dollars
19055,"Delaware, IA",2024,county_real_gdp_all_industry,958351,Thousands of chained 2017 dollars
19057,"Des Moines, IA",2020,county_real_gdp_all_industry,2161657,Thousands of chained 2017 dollars
19057,"Des Moines, IA",2021,county_real_gdp_all_industry,2274399,Thousands of chained 2017 dollars
19057,"Des Moines, IA",2022,county_real_gdp_all_industry,2147644,Thousands of chained 2017 dollars
19057,"Des Moines, IA",2023,county_real_gdp_all_industry,2143986,Thousands of chained 2017 dollars
19057,"Des Moines, IA",2024,county_real_gdp_all_industry,2221427,Thousands of chained 2017 dollars
19059,"Dickinson, IA",2020,county_real_gdp_all_industry,970483,Thousands of chained 2017 dollars
19059,"Dickinson, IA",2021,county_real_gdp_all_industry,1065657,Thousands of chained 2017 dollars
19059,"Dickinson, IA",2022,county_real_gdp_all_industry,1087003,Thousands of chained 2017 dollars
19059,"Dickinson, IA",2023,county_real_gdp_all_industry,1094202,Thousands of chained 2017 dollars
19059,"Dickinson, IA",2024,county_real_gdp_all_industry,1179189,Thousands of chained 2017 dollars
19061,"Dubuque, IA",2020,county_real_gdp_all_industry,6617948,Thousands of chained 2017 dollars
19061,"Dubuque, IA",2021,county_real_gdp_all_industry,6808043,Thousands of chained 2017 dollars
19061,"Dubuque, IA",2022,county_real_gdp_all_industry,6896541,Thousands of chained 2017 dollars
19061,"Dubuque, IA",2023,county_real_gdp_all_industry,6885958,Thousands of chained 2017 dollars
19061,"Dubuque, IA",2024,county_real_gdp_all_industry,6926276,Thousands of chained 2017 dollars
19063,"Emmet, IA",2020,county_real_gdp_all_industry,334298,Thousands of chained 2017 dollars
19063,"Emmet, IA",2021,county_real_gdp_all_industry,391485,Thousands of chained 2017 dollars
19063,"Emmet, IA",2022,county_real_gdp_all_industry,400102,Thousands of chained 2017 dollars
19063,"Emmet, IA",2023,county_real_gdp_all_industry,351251,Thousands of chained 2017 dollars
19063,"Emmet, IA",2024,county_real_gdp_all_industry,392589,Thousands of chained 2017 dollars
19065,"Fayette, IA",2020,county_real_gdp_all_industry,710545,Thousands of chained 2017 dollars
19065,"Fayette, IA",2021,county_real_gdp_all_industry,750535,Thousands of chained 2017 dollars
19065,"Fayette, IA",2022,county_real_gdp_all_industry,776930,Thousands of chained 2017 dollars
19065,"Fayette, IA",2023,county_real_gdp_all_industry,761638,Thousands of chained 2017 dollars
19065,"Fayette, IA",2024,county_real_gdp_all_industry,800463,Thousands of chained 2017 dollars
19067,"Floyd, IA",2020,county_real_gdp_all_industry,760141,Thousands of chained 2017 dollars
19067,"Floyd, IA",2021,county_real_gdp_all_industry,870006,Thousands of chained 2017 dollars
19067,"Floyd, IA",2022,county_real_gdp_all_industry,869677,Thousands of chained 2017 dollars
19067,"Floyd, IA",2023,county_real_gdp_all_industry,870872,Thousands of chained 2017 dollars
19067,"Floyd, IA",2024,county_real_gdp_all_industry,917123,Thousands of chained 2017 dollars
19069,"Franklin, IA",2020,county_real_gdp_all_industry,541192,Thousands of chained 2017 dollars
19069,"Franklin, IA",2021,county_real_gdp_all_industry,644763,Thousands of chained 2017 dollars
19069,"Franklin, IA",2022,county_real_gdp_all_industry,643923,Thousands of chained 2017 dollars
19069,"Franklin, IA",2023,county_real_gdp_all_industry,596033,Thousands of chained 2017 dollars
19069,"Franklin, IA",2024,county_real_gdp_all_industry,594529,Thousands of chained 2017 dollars
19071,"Fremont, IA",2020,county_real_gdp_all_industry,299086,Thousands of chained 2017 dollars
19071,"Fremont, IA",2021,county_real_gdp_all_industry,356153,Thousands of chained 2017 dollars
19071,"Fremont, IA",2022,county_real_gdp_all_industry,319130,Thousands of chained 2017 dollars
19071,"Fremont, IA",2023,county_real_gdp_all_industry,322643,Thousands of chained 2017 dollars
19071,"Fremont, IA",2024,county_real_gdp_all_industry,291869,Thousands of chained 2017 dollars
19073,"Greene, IA",2020,county_real_gdp_all_industry,468877,Thousands of chained 2017 dollars
19073,"Greene, IA",2021,county_real_gdp_all_industry,571052,Thousands of chained 2017 dollars
19073,"Greene, IA",2022,county_real_gdp_all_industry,549603,Thousands of chained 2017 dollars
19073,"Greene, IA",2023,county_real_gdp_all_industry,512549,Thousands of chained 2017 dollars
19073,"Greene, IA",2024,county_real_gdp_all_industry,540406,Thousands of chained 2017 dollars
19075,"Grundy, IA",2020,county_real_gdp_all_industry,504283,Thousands of chained 2017 dollars
19075,"Grundy, IA",2021,county_real_gdp_all_industry,599663,Thousands of chained 2017 dollars
19075,"Grundy, IA",2022,county_real_gdp_all_industry,582188,Thousands of chained 2017 dollars
19075,"Grundy, IA",2023,county_real_gdp_all_industry,558101,Thousands of chained 2017 dollars
19075,"Grundy, IA",2024,county_real_gdp_all_industry,539210,Thousands of chained 2017 dollars
19077,"Guthrie, IA",2020,county_real_gdp_all_industry,455776,Thousands of chained 2017 dollars
19077,"Guthrie, IA",2021,county_real_gdp_all_industry,508024,Thousands of chained 2017 dollars
19077,"Guthrie, IA",2022,county_real_gdp_all_industry,519363,Thousands of chained 2017 dollars
19077,"Guthrie, IA",2023,county_real_gdp_all_industry,514512,Thousands of chained 2017 dollars
19077,"Guthrie, IA",2024,county_real_gdp_all_industry,567734,Thousands of chained 2017 dollars
19079,"Hamilton, IA",2020,county_real_gdp_all_industry,677420,Thousands of chained 2017 dollars
19079,"Hamilton, IA",2021,county_real_gdp_all_industry,788425,Thousands of chained 2017 dollars
19079,"Hamilton, IA",2022,county_real_gdp_all_industry,849839,Thousands of chained 2017 dollars
19079,"Hamilton, IA",2023,county_real_gdp_all_industry,804131,Thousands of chained 2017 dollars
19079,"Hamilton, IA",2024,county_real_gdp_all_industry,854305,Thousands of chained 2017 dollars
19081,"Hancock, IA",2020,county_real_gdp_all_industry,727735,Thousands of chained 2017 dollars
19081,"Hancock, IA",2021,county_real_gdp_all_industry,891401,Thousands of chained 2017 dollars
19081,"Hancock, IA",2022,county_real_gdp_all_industry,1004202,Thousands of chained 2017 dollars
19081,"Hancock, IA",2023,county_real_gdp_all_industry,940844,Thousands of chained 2017 dollars
19081,"Hancock, IA",2024,county_real_gdp_all_industry,984747,Thousands of chained 2017 dollars
19083,"Hardin, IA",2020,county_real_gdp_all_industry,738108,Thousands of chained 2017 dollars
19083,"Hardin, IA",2021,county_real_gdp_all_industry,899224,Thousands of chained 2017 dollars
19083,"Hardin, IA",2022,county_real_gdp_all_industry,952018,Thousands of chained 2017 dollars
19083,"Hardin, IA",2023,county_real_gdp_all_industry,853203,Thousands of chained 2017 dollars
19083,"Hardin, IA",2024,county_real_gdp_all_industry,863495,Thousands of chained 2017 dollars
19085,"Harrison, IA",2020,county_real_gdp_all_industry,418700,Thousands of chained 2017 dollars
19085,"Harrison, IA",2021,county_real_gdp_all_industry,517943,Thousands of chained 2017 dollars
19085,"Harrison, IA",2022,county_real_gdp_all_industry,533987,Thousands of chained 2017 dollars
19085,"Harrison, IA",2023,county_real_gdp_all_industry,536677,Thousands of chained 2017 dollars
19085,"Harrison, IA",2024,county_real_gdp_all_industry,508106,Thousands of chained 2017 dollars
19087,"Henry, IA",2020,county_real_gdp_all_industry,915174,Thousands of chained 2017 dollars
19087,"Henry, IA",2021,county_real_gdp_all_industry,979507,Thousands of chained 2017 dollars
19087,"Henry, IA",2022,county_real_gdp_all_industry,943226,Thousands of chained 2017 dollars
19087,"Henry, IA",2023,county_real_gdp_all_industry,885289,Thousands of chained 2017 dollars
19087,"Henry, IA",2024,county_real_gdp_all_industry,864153,Thousands of chained 2017 dollars
19089,"Howard, IA",2020,county_real_gdp_all_industry,440789,Thousands of chained 2017 dollars
19089,"Howard, IA",2021,county_real_gdp_all_industry,518874,Thousands of chained 2017 dollars
19089,"Howard, IA",2022,county_real_gdp_all_industry,543801,Thousands of chained 2017 dollars
19089,"Howard, IA",2023,county_real_gdp_all_industry,549370,Thousands of chained 2017 dollars
19089,"Howard, IA",2024,county_real_gdp_all_industry,570430,Thousands of chained 2017 dollars
19091,"Humboldt, IA",2020,county_real_gdp_all_industry,423201,Thousands of chained 2017 dollars
19091,"Humboldt, IA",2021,county_real_gdp_all_industry,470876,Thousands of chained 2017 dollars
19091,"Humboldt, IA",2022,county_real_gdp_all_industry,451140,Thousands of chained 2017 dollars
19091,"Humboldt, IA",2023,county_real_gdp_all_industry,446614,Thousands of chained 2017 dollars
19091,"Humboldt, IA",2024,county_real_gdp_all_industry,449116,Thousands of chained 2017 dollars
19093,"Ida, IA",2020,county_real_gdp_all_industry,584748,Thousands of chained 2017 dollars
19093,"Ida, IA",2021,county_real_gdp_all_industry,607381,Thousands of chained 2017 dollars
19093,"Ida, IA",2022,county_real_gdp_all_industry,577720,Thousands of chained 2017 dollars
19093,"Ida, IA",2023,county_real_gdp_all_industry,557191,Thousands of chained 2017 dollars
19093,"Ida, IA",2024,county_real_gdp_all_industry,551885,Thousands of chained 2017 dollars
19095,"Iowa, IA",2020,county_real_gdp_all_industry,962210,Thousands of chained 2017 dollars
19095,"Iowa, IA",2021,county_real_gdp_all_industry,1057448,Thousands of chained 2017 dollars
19095,"Iowa, IA",2022,county_real_gdp_all_industry,979313,Thousands of chained 2017 dollars
19095,"Iowa, IA",2023,county_real_gdp_all_industry,917486,Thousands of chained 2017 dollars
19095,"Iowa, IA",2024,county_real_gdp_all_industry,907656,Thousands of chained 2017 dollars
19097,"Jackson, IA",2020,county_real_gdp_all_industry,654882,Thousands of chained 2017 dollars
19097,"Jackson, IA",2021,county_real_gdp_all_industry,663360,Thousands of chained 2017 dollars
19097,"Jackson, IA",2022,county_real_gdp_all_industry,662916,Thousands of chained 2017 dollars
19097,"Jackson, IA",2023,county_real_gdp_all_industry,654731,Thousands of chained 2017 dollars
19097,"Jackson, IA",2024,county_real_gdp_all_industry,682179,Thousands of chained 2017 dollars
19099,"Jasper, IA",2020,county_real_gdp_all_industry,1178488,Thousands of chained 2017 dollars
19099,"Jasper, IA",2021,county_real_gdp_all_industry,1272529,Thousands of chained 2017 dollars
19099,"Jasper, IA",2022,county_real_gdp_all_industry,1167752,Thousands of chained 2017 dollars
19099,"Jasper, IA",2023,county_real_gdp_all_industry,1143588,Thousands of chained 2017 dollars
19099,"Jasper, IA",2024,county_real_gdp_all_industry,1137849,Thousands of chained 2017 dollars
19101,"Jefferson, IA",2020,county_real_gdp_all_industry,675678,Thousands of chained 2017 dollars
19101,"Jefferson, IA",2021,county_real_gdp_all_industry,736777,Thousands of chained 2017 dollars
19101,"Jefferson, IA",2022,county_real_gdp_all_industry,763884,Thousands of chained 2017 dollars
19101,"Jefferson, IA",2023,county_real_gdp_all_industry,739767,Thousands of chained 2017 dollars
19101,"Jefferson, IA",2024,county_real_gdp_all_industry,709844,Thousands of chained 2017 dollars
19103,"Johnson, IA",2020,county_real_gdp_all_industry,9368536,Thousands of chained 2017 dollars
19103,"Johnson, IA",2021,county_real_gdp_all_industry,9680610,Thousands of chained 2017 dollars
19103,"Johnson, IA",2022,county_real_gdp_all_industry,9608045,Thousands of chained 2017 dollars
19103,"Johnson, IA",2023,county_real_gdp_all_industry,9723176,Thousands of chained 2017 dollars
19103,"Johnson, IA",2024,county_real_gdp_all_industry,9887747,Thousands of chained 2017 dollars
19105,"Jones, IA",2020,county_real_gdp_all_industry,621578,Thousands of chained 2017 dollars
19105,"Jones, IA",2021,county_real_gdp_all_industry,669755,Thousands of chained 2017 dollars
19105,"Jones, IA",2022,county_real_gdp_all_industry,650949,Thousands of chained 2017 dollars
19105,"Jones, IA",2023,county_real_gdp_all_industry,648697,Thousands of chained 2017 dollars
19105,"Jones, IA",2024,county_real_gdp_all_industry,631420,Thousands of chained 2017 dollars
19107,"Keokuk, IA",2020,county_real_gdp_all_industry,310349,Thousands of chained 2017 dollars
19107,"Keokuk, IA",2021,county_real_gdp_all_industry,347763,Thousands of chained 2017 dollars
19107,"Keokuk, IA",2022,county_real_gdp_all_industry,345464,Thousands of chained 2017 dollars
19107,"Keokuk, IA",2023,county_real_gdp_all_industry,327567,Thousands of chained 2017 dollars
19107,"Keokuk, IA",2024,county_real_gdp_all_industry,326816,Thousands of chained 2017 dollars
19109,"Kossuth, IA",2020,county_real_gdp_all_industry,806977,Thousands of chained 2017 dollars
19109,"Kossuth, IA",2021,county_real_gdp_all_industry,1031181,Thousands of chained 2017 dollars
19109,"Kossuth, IA",2022,county_real_gdp_all_industry,1040619,Thousands of chained 2017 dollars
19109,"Kossuth, IA",2023,county_real_gdp_all_industry,1006596,Thousands of chained 2017 dollars
19109,"Kossuth, IA",2024,county_real_gdp_all_industry,1066606,Thousands of chained 2017 dollars
19111,"Lee, IA",2020,county_real_gdp_all_industry,1854877,Thousands of chained 2017 dollars
19111,"Lee, IA",2021,county_real_gdp_all_industry,1905410,Thousands of chained 2017 dollars
19111,"Lee, IA",2022,county_real_gdp_all_industry,1752087,Thousands of chained 2017 dollars
19111,"Lee, IA",2023,county_real_gdp_all_industry,1739653,Thousands of chained 2017 dollars
19111,"Lee, IA",2024,county_real_gdp_all_industry,1749234,Thousands of chained 2017 dollars
19113,"Linn, IA",2020,county_real_gdp_all_industry,16589410,Thousands of chained 2017 dollars
19113,"Linn, IA",2021,county_real_gdp_all_industry,17728784,Thousands of chained 2017 dollars
19113,"Linn, IA",2022,county_real_gdp_all_industry,17591539,Thousands of chained 2017 dollars
19113,"Linn, IA",2023,county_real_gdp_all_industry,17360484,Thousands of chained 2017 dollars
19113,"Linn, IA",2024,county_real_gdp_all_industry,17575215,Thousands of chained 2017 dollars
19115,"Louisa, IA",2020,county_real_gdp_all_industry,652436,Thousands of chained 2017 dollars
19115,"Louisa, IA",2021,county_real_gdp_all_industry,797485,Thousands of chained 2017 dollars
19115,"Louisa, IA",2022,county_real_gdp_all_industry,752012,Thousands of chained 2017 dollars
19115,"Louisa, IA",2023,county_real_gdp_all_industry,758281,Thousands of chained 2017 dollars
19115,"Louisa, IA",2024,county_real_gdp_all_industry,728908,Thousands of chained 2017 dollars
19117,"Lucas, IA",2020,county_real_gdp_all_industry,313353,Thousands of chained 2017 dollars
19117,"Lucas, IA",2021,county_real_gdp_all_industry,327521,Thousands of chained 2017 dollars
19117,"Lucas, IA",2022,county_real_gdp_all_industry,295221,Thousands of chained 2017 dollars
19117,"Lucas, IA",2023,county_real_gdp_all_industry,267567,Thousands of chained 2017 dollars
19117,"Lucas, IA",2024,county_real_gdp_all_industry,265780,Thousands of chained 2017 dollars
